Feature_ID,Taxon,Confidence
OTU1110,D_0__Fungi;D_6__ ,1.0
OTU1112,D_0__Fungi;D_6__ ,1.0
OTU1113,D_0__Fungi;D_1__Ascomycota;D_2__Orbiliomycetes;D_3__Orbiliales;D_4__Orbiliaceae;D_5__Arthrobotrys;D_6__ ,1.0
OTU1114,D_0__Fungi;D_6__ ,1.0
OTU1115,D_0__Fungi;D_6__ ,1.0
OTU1116,D_0__Fungi;D_6__ ,1.0
OTU1118,D_0__Fungi;D_6__ ,1.0
OTU1119,D_0__Fungi;D_6__ ,1.0
OTU1122,D_0__Fungi;D_6__ ,1.0
OTU1127,D_0__Fungi;D_6__ ,1.0
OTU1128,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Nectriaceae;D_5__Ilyonectria;D_6__Ilyonectria destructans,1.0
OTU1132,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_6__ ,1.0
OTU1133,D_0__Fungi;D_6__ ,1.0
OTU1134,D_0__Fungi;D_6__ ,1.0
OTU1138,D_0__Fungi;D_6__ ,1.0
OTU1139,D_0__Fungi;D_6__ ,1.0
OTU1142,D_0__Fungi;D_6__ ,1.0
OTU1144,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Hymenochaetales;D_4__Schizoporaceae;D_5__Hyphodontia;D_6__ ,1.0
OTU1149,D_0__Fungi;D_6__ ,1.0
OTU1151,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Onygenales;D_4__Gymnoascaceae;D_6__ ,1.0
OTU1152,D_0__Fungi;D_6__ ,1.0
OTU1153,D_0__Fungi;D_6__ ,1.0
OTU1154,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Microascales;D_4__Incertae sedis;D_5__Sphaeronaemella;D_6__Sphaeronaemella fimicola,1.0
OTU1157,D_0__Fungi;D_6__ ,1.0
OTU1158,D_0__Fungi;D_6__ ,1.0
OTU1159,D_0__Fungi;D_6__ ,1.0
OTU1160,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Magnaporthales;D_4__Magnaporthaceae;D_6__ ,1.0
OTU1161,D_0__Fungi;D_6__ ,1.0
OTU1163,D_0__Fungi;D_6__ ,1.0
OTU1167,D_0__Fungi;D_6__ ,1.0
OTU1168,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_4__Pyronemataceae;D_5__Pulvinula;D_6__ ,1.0
OTU1169,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Microascales;D_4__Microascaceae;D_6__ ,1.0
OTU1170,D_0__Fungi;D_1__Glomeromycota;D_2__Glomeromycetes;D_3__Gigasporales;D_4__Gigasporaceae;D_5__Scutellospora;D_6__ ,1.0
OTU1171,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Eurotiales;D_4__Trichocomaceae;D_5__Talaromyces;D_6__Talaromyces bacillisporus,1.0
OTU1173,D_0__Fungi;D_6__ ,1.0
OTU1174,D_0__Fungi;D_6__ ,1.0
OTU1182,D_0__Fungi;D_6__ ,1.0
OTU1183,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_6__ ,1.0
OTU1184,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Psathyrellaceae;D_5__Coprinopsis;D_6__ ,1.0
OTU1185,D_0__Fungi;D_6__ ,1.0
OTU1186,D_0__Fungi;D_1__Olpidiomycota;D_2__Olpidiomycetes;D_3__Olpidiales;D_4__Olpidiaceae;D_6__ ,1.0
OTU1189,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_6__ ,1.0
OTU1190,D_0__Fungi;D_6__ ,1.0
OTU1191,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_6__ ,1.0
OTU1192,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Chaetomiaceae;D_6__ ,1.0
OTU1193,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Phaeosphaeriaceae;D_6__ ,1.0
OTU1200,D_0__Fungi;D_6__ ,1.0
OTU1201,D_0__Fungi;D_6__ ,1.0
OTU1202,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU1203,D_0__Fungi;D_6__ ,1.0
OTU1204,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_6__ ,1.0
OTU1209,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Bionectriaceae;D_5__Clonostachys;D_6__ ,1.0
OTU1210,D_0__Fungi;D_6__ ,1.0
OTU1211,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Incertae sedis;D_5__Conlarium;D_6__ ,1.0
OTU1215,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_6__ ,1.0
OTU1216,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_6__ ,1.0
OTU1217,D_0__Fungi;D_6__ ,1.0
OTU1218,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Incertae sedis;D_5__Cadophora;D_6__ ,1.0
OTU1221,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Eurotiales;D_4__Aspergillaceae;D_5__Penicillium;D_6__ ,1.0
OTU1224,D_0__Fungi;D_6__ ,1.0
OTU1225,D_0__Fungi;D_6__ ,1.0
OTU1226,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__ ,1.0
OTU1227,D_0__Fungi;D_6__ ,1.0
OTU1228,D_0__Fungi;D_6__ ,1.0
OTU1232,D_0__Fungi;D_6__ ,1.0
OTU1234,D_0__Fungi;D_1__Basidiomycota;D_2__Pucciniomycetes;D_3__Pucciniales;D_4__Pucciniaceae;D_5__Puccinia;D_6__Puccinia coronata,1.0
OTU1236,D_0__Fungi;D_1__Ascomycota;D_2__Orbiliomycetes;D_3__Orbiliales;D_4__Orbiliaceae;D_6__ ,1.0
OTU1239,D_0__Fungi;D_1__Rozellomycota;D_6__ ,1.0
OTU1244,D_0__Fungi;D_6__ ,1.0
OTU1245,D_0__Fungi;D_6__ ,1.0
OTU1246,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_6__ ,1.0
OTU1247,D_0__Fungi;D_6__ ,1.0
OTU1252,D_0__Fungi;D_6__ ,1.0
OTU1257,D_0__Fungi;D_6__ ,1.0
OTU1260,D_0__Fungi;D_6__ ,1.0
OTU1262,D_0__Fungi;D_6__ ,1.0
OTU1263,D_0__Fungi;D_6__ ,1.0
OTU1264,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Hymenochaetales;D_4__Schizoporaceae;D_5__Hyphodontia;D_6__ ,1.0
OTU1265,D_0__Fungi;D_1__Rozellomycota;D_6__ ,1.0
OTU1266,D_0__Fungi;D_1__Basidiomycota;D_2__Atractiellomycetes;D_3__Atractiellales;D_6__ ,1.0
OTU1267,D_0__Fungi;D_6__ ,1.0
OTU1269,D_0__Fungi;D_1__Ascomycota;D_2__Taphrinomycetes;D_3__Taphrinales;D_4__Protomycetaceae;D_5__Protomyces;D_6__Protomyces inouyei,1.0
OTU1276,D_0__Fungi;D_6__ ,1.0
OTU1280,D_0__Fungi;D_6__ ,1.0
OTU1281,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_6__ ,1.0
OTU1282,D_0__Fungi;D_1__Basidiomycota;D_6__ ,1.0
OTU1285,D_0__Fungi;D_6__ ,1.0
OTU1286,D_0__Fungi;D_6__ ,1.0
OTU1287,D_0__Fungi;D_6__ ,1.0
OTU1288,D_0__Fungi;D_6__ ,1.0
OTU1290,D_0__Fungi;D_6__ ,1.0
OTU1291,D_0__Fungi;D_6__ ,1.0
OTU1292,D_0__Fungi;D_1__Rozellomycota;D_6__ ,1.0
OTU1296,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Venturiales;D_4__Sympoventuriaceae;D_5__Ochroconis;D_6__Ochroconis tshawytschae,1.0
OTU1297,D_0__Fungi;D_6__ ,1.0
OTU1298,D_0__Fungi;D_6__ ,1.0
OTU1299,D_0__Fungi;D_1__Glomeromycota;D_2__Glomeromycetes;D_3__Gigasporales;D_4__Gigasporaceae;D_5__Scutellospora;D_6__ ,1.0
OTU1300,D_0__Fungi;D_6__ ,1.0
OTU1301,D_0__Fungi;D_6__ ,1.0
OTU1302,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_6__ ,1.0
OTU1303,D_0__Fungi;D_6__ ,1.0
OTU1305,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU1309,D_0__Fungi;D_6__ ,1.0
OTU1310,D_0__Fungi;D_6__ ,1.0
OTU1311,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_6__ ,1.0
OTU1312,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Hypocreaceae;D_5__Trichoderma;D_6__ ,1.0
OTU1314,D_0__Fungi;D_6__ ,1.0
OTU1316,D_0__Fungi;D_1__Basidiomycota;D_2__Pucciniomycetes;D_3__Platygloeales;D_6__ ,1.0
OTU1318,D_0__Fungi;D_6__ ,1.0
OTU1319,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__Mortierella hyalina,1.0
OTU1320,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_6__ ,1.0
OTU1321,D_0__Fungi;D_6__ ,1.0
OTU1324,D_0__Fungi;D_6__ ,1.0
OTU1325,D_0__Fungi;D_6__ ,1.0
OTU1328,D_0__Fungi;D_6__ ,1.0
OTU1331,D_0__Fungi;D_6__ ,1.0
OTU1333,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_6__ ,1.0
OTU1334,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_4__Pyronemataceae;D_6__ ,1.0
OTU1335,D_0__Fungi;D_6__ ,1.0
OTU1341,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_6__ ,1.0
OTU1343,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Chaetomiaceae;D_5__Zopfiella;D_6__ ,1.0
OTU1344,D_0__Fungi;D_6__ ,1.0
OTU1345,D_0__Fungi;D_6__ ,1.0
OTU1350,D_0__Fungi;D_6__ ,1.0
OTU1351,D_0__Fungi;D_1__Rozellomycota;D_6__ ,1.0
OTU1352,D_0__Fungi;D_6__ ,1.0
OTU1353,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Psathyrellaceae;D_6__ ,1.0
OTU1354,D_0__Fungi;D_6__ ,1.0
OTU1356,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_6__ ,1.0
OTU1357,D_0__Fungi;D_6__ ,1.0
OTU1358,D_0__Fungi;D_6__ ,1.0
OTU1359,D_0__Fungi;D_6__ ,1.0
OTU1360,D_0__Fungi;D_6__ ,1.0
OTU1366,D_0__Fungi;D_6__ ,1.0
OTU1367,D_0__Fungi;D_6__ ,1.0
OTU1369,D_0__Fungi;D_6__ ,1.0
OTU1370,D_0__Fungi;D_6__ ,1.0
OTU1374,D_0__Fungi;D_6__ ,1.0
OTU1376,D_0__Fungi;D_6__ ,1.0
OTU1377,D_0__Fungi;D_6__ ,1.0
OTU1378,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Cantharellales;D_4__Ceratobasidiaceae;D_5__Waitea;D_6__ ,1.0
OTU1381,D_0__Fungi;D_6__ ,1.0
OTU1382,D_0__Fungi;D_6__ ,1.0
OTU1387,D_0__Fungi;D_6__ ,1.0
OTU1389,D_0__Fungi;D_6__ ,1.0
OTU1390,D_0__Fungi;D_6__ ,1.0
OTU1395,D_0__Fungi;D_6__ ,1.0
OTU1396,D_0__Fungi;D_1__Basidiomycota;D_2__Microbotryomycetes;D_3__Incertae sedis;D_4__Chrysozymaceae;D_5__Slooffia;D_6__Slooffia cresolica,1.0
OTU1397,D_0__Fungi;D_1__Rozellomycota;D_6__ ,1.0
OTU1400,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Thelebolales;D_4__Pseudeurotiaceae;D_5__Pseudeurotium;D_6__ ,1.0
OTU1402,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Magnaporthales;D_4__Magnaporthaceae;D_6__ ,1.0
OTU1404,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU1405,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU1406,D_0__Fungi;D_6__ ,1.0
OTU1409,D_0__Fungi;D_1__Ascomycota;D_2__Saccharomycetes;D_3__Saccharomycetales;D_4__Incertae sedis;D_5__Candida;D_6__ ,1.0
OTU1412,D_0__Fungi;D_6__ ,1.0
OTU1413,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_6__ ,1.0
OTU1414,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU1415,D_0__Fungi;D_6__ ,1.0
OTU1416,D_0__Fungi;D_6__ ,1.0
OTU1418,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Microascales;D_4__Microascaceae;D_6__ ,1.0
OTU1419,D_0__Fungi;D_6__ ,1.0
OTU1420,D_0__Fungi;D_6__ ,1.0
OTU1421,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Sebacinales;D_4__Serendipitaceae;D_5__Serendipita;D_6__ ,1.0
OTU1422,D_0__Fungi;D_6__ ,1.0
OTU1424,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Nectriaceae;D_5__Neonectria;D_6__ ,1.0
OTU1425,D_0__Fungi;D_1__Rozellomycota;D_2__Rozellomycotina;D_3__GS04;D_6__ ,1.0
OTU1426,D_0__Fungi;D_6__ ,1.0
OTU1427,D_0__Fungi;D_6__ ,1.0
OTU1428,D_0__Fungi;D_6__ ,1.0
OTU1429,D_0__Fungi;D_6__ ,1.0
OTU1433,D_0__Fungi;D_6__ ,1.0
OTU1434,D_0__Fungi;D_6__ ,1.0
OTU1435,D_0__Fungi;D_6__ ,1.0
OTU1437,D_0__Fungi;D_6__ ,1.0
OTU1438,D_0__Fungi;D_1__Rozellomycota;D_6__ ,1.0
OTU1439,D_0__Fungi;D_1__Glomeromycota;D_2__Glomeromycetes;D_3__Glomerales;D_4__Glomeraceae;D_6__ ,1.0
OTU1442,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Incertae sedis;D_4__Eremomycetaceae;D_5__Arthrographis;D_6__Arthrographis kalrae,1.0
OTU1443,D_0__Fungi;D_6__ ,1.0
OTU1447,D_0__Fungi;D_6__ ,1.0
OTU1448,D_0__Fungi;D_6__ ,1.0
OTU1449,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_6__ ,1.0
OTU1451,D_0__Fungi;D_6__ ,1.0
OTU1452,D_0__Fungi;D_1__Ascomycota;D_2__Orbiliomycetes;D_3__Orbiliales;D_4__Orbiliaceae;D_6__ ,1.0
OTU1453,D_0__Fungi;D_1__Ascomycota;D_2__Orbiliomycetes;D_3__Orbiliales;D_4__Orbiliaceae;D_6__ ,1.0
OTU1454,D_0__Fungi;D_6__ ,1.0
OTU1455,D_0__Fungi;D_6__ ,1.0
OTU1456,D_0__Fungi;D_6__ ,1.0
OTU1457,D_0__Fungi;D_6__ ,1.0
OTU1458,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Incertae sedis;D_6__ ,1.0
OTU1459,D_0__Fungi;D_6__ ,1.0
OTU1461,D_0__Fungi;D_6__ ,1.0
OTU1465,D_0__Fungi;D_6__ ,1.0
OTU1473,D_0__Fungi;D_6__ ,1.0
OTU1475,D_0__Fungi;D_6__ ,1.0
OTU1476,D_0__Fungi;D_6__ ,1.0
OTU1477,D_0__Fungi;D_6__ ,1.0
OTU1478,D_0__Fungi;D_6__ ,1.0
OTU1479,D_0__Fungi;D_6__ ,1.0
OTU1480,D_0__Fungi;D_6__ ,1.0
OTU1481,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Incertae sedis;D_6__ ,1.0
OTU1483,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_6__ ,1.0
OTU1488,D_0__Fungi;D_6__ ,1.0
OTU1491,D_0__Fungi;D_6__ ,1.0
OTU1492,D_0__Fungi;D_6__ ,1.0
OTU1493,D_0__Fungi;D_6__ ,1.0
OTU1495,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_6__ ,1.0
OTU1499,D_0__Fungi;D_6__ ,1.0
OTU1500,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Tricholomataceae;D_6__ ,1.0
OTU1504,D_0__Fungi;D_6__ ,1.0
OTU1506,D_0__Fungi;D_6__ ,1.0
OTU1507,D_0__Fungi;D_6__ ,1.0
OTU1508,D_0__Fungi;D_6__ ,1.0
OTU1510,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU1512,D_0__Fungi;D_6__ ,1.0
OTU1513,D_0__Fungi;D_6__ ,1.0
OTU1514,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU1516,D_0__Fungi;D_6__ ,1.0
OTU1521,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Lasiosphaeriaceae;D_5__Lasiosphaeris;D_6__Lasiosphaeris hispida,1.0
OTU1525,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Tremellales;D_4__Bulleribasidiaceae;D_5__Hannaella;D_6__ ,1.0
OTU1529,D_0__Fungi;D_6__ ,1.0
OTU1530,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_6__ ,1.0
OTU1532,D_0__Fungi;D_6__ ,1.0
OTU1533,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_6__ ,1.0
OTU1534,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_6__ ,1.0
OTU1537,D_0__Fungi;D_6__ ,1.0
OTU1539,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Phaeosphaeriaceae;D_6__ ,1.0
OTU1540,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__Mortierella hyalina,1.0
OTU1547,D_0__Fungi;D_6__ ,1.0
OTU1548,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Stachybotryaceae;D_6__ ,1.0
OTU1549,D_0__Fungi;D_6__ ,1.0
OTU1550,D_0__Fungi;D_1__Rozellomycota;D_6__ ,1.0
OTU1551,D_0__Fungi;D_1__Ascomycota;D_2__Saccharomycetes;D_3__Saccharomycetales;D_6__ ,1.0
OTU1553,D_0__Fungi;D_6__ ,1.0
OTU1554,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Microascales;D_4__Microascaceae;D_6__ ,1.0
OTU1557,D_0__Fungi;D_6__ ,1.0
OTU1562,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Chaetothyriales;D_6__ ,1.0
OTU1563,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Helotiales,1.0
OTU1565,D_0__Fungi;D_6__ ,1.0
OTU1567,D_0__Fungi;D_1__Basidiomycota;D_2__Microbotryomycetes;D_3__Leucosporidiales;D_6__ ,1.0
OTU1568,D_0__Fungi;D_1__Ascomycota;D_2__Orbiliomycetes;D_3__Orbiliales;D_4__Orbiliaceae;D_6__ ,1.0
OTU1569,D_0__Fungi;D_6__ ,1.0
OTU1570,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU1571,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_6__ ,1.0
OTU1573,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Nectriaceae;D_6__ ,1.0
OTU1580,D_0__Fungi;D_6__ ,1.0
OTU1581,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_6__ ,1.0
OTU1582,D_0__Fungi;D_6__ ,1.0
OTU1583,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Chaetomiaceae;D_6__ ,1.0
OTU1584,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Incertae sedis;D_5__Conlarium,1.0
OTU1585,D_0__Fungi;D_6__ ,1.0
OTU1586,D_0__Fungi;D_6__ ,1.0
OTU1587,D_0__Fungi;D_6__ ,1.0
OTU1588,D_0__Fungi;D_1__Olpidiomycota;D_2__Olpidiomycetes;D_3__Olpidiales;D_4__Olpidiaceae;D_5__Olpidium;D_6__Olpidium brassicae,1.0
OTU1589,D_0__Fungi;D_6__ ,1.0
OTU1591,D_0__Fungi;D_6__ ,1.0
OTU1592,D_0__Fungi;D_6__ ,1.0
OTU1593,D_0__Fungi;D_6__ ,1.0
OTU1595,D_0__Fungi;D_6__ ,1.0
OTU1604,D_0__Fungi;D_6__ ,1.0
OTU1605,D_0__Fungi;D_6__ ,1.0
OTU1606,D_0__Fungi;D_1__Glomeromycota;D_2__Glomeromycetes;D_3__Glomerales;D_4__Claroideoglomeraceae;D_5__Claroideoglomus;D_6__ ,1.0
OTU1607,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_6__ ,1.0
OTU1608,D_0__Fungi;D_6__ ,1.0
OTU1611,D_0__Fungi;D_6__ ,1.0
OTU1614,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Ophiocordycipitaceae;D_6__ ,1.0
OTU1616,D_0__Fungi;D_6__ ,1.0
OTU1618,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_4__Pyronemataceae;D_6__ ,1.0
OTU1620,D_0__Fungi;D_6__ ,1.0
OTU1628,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Sporormiaceae;D_6__ ,1.0
OTU1629,D_0__Fungi;D_6__ ,1.0
OTU1630,D_0__Fungi;D_6__ ,1.0
OTU1632,D_0__Fungi;D_6__ ,1.0
OTU1635,D_0__Fungi;D_6__ ,1.0
OTU1636,D_0__Fungi;D_6__ ,1.0
OTU1637,D_0__Fungi;D_6__ ,1.0
OTU1642,D_0__Fungi;D_6__ ,1.0
OTU1651,D_0__Fungi;D_6__ ,1.0
OTU1652,D_0__Fungi;D_1__Basidiomycota;D_2__Exobasidiomycetes;D_3__Microstromatales;D_6__ ,1.0
OTU1653,D_0__Fungi;D_6__ ,1.0
OTU1654,D_0__Fungi;D_6__ ,1.0
OTU1656,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Clavariaceae;D_6__ ,1.0
OTU1658,D_0__Fungi;D_6__ ,1.0
OTU1663,D_0__Fungi;D_6__ ,1.0
OTU1667,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU1669,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Trichosporonales;D_4__Trichosporonaceae;D_6__ ,1.0
OTU1670,D_0__Fungi;D_6__ ,1.0
OTU1671,D_0__Fungi;D_6__ ,1.0
OTU1672,D_0__Fungi;D_1__Rozellomycota;D_6__ ,1.0
OTU1677,D_0__Fungi;D_6__ ,1.0
OTU1687,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_4__Pyronemataceae;D_5__Pulvinula;D_6__ ,1.0
OTU1691,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__Mortierella hyalina,1.0
OTU1693,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_6__ ,1.0
OTU1694,D_0__Fungi;D_1__Rozellomycota;D_6__ ,1.0
OTU1696,D_0__Fungi;D_1__Basidiomycota;D_2__Microbotryomycetes;D_3__Leucosporidiales;D_4__Leucosporidiaceae;D_5__Leucosporidium;D_6__Leucosporidium fragarium,1.0
OTU1697,D_0__Fungi;D_6__ ,1.0
OTU1702,D_0__Fungi;D_6__ ,1.0
OTU1703,D_0__Fungi;D_6__ ,1.0
OTU1704,D_0__Fungi;D_6__ ,1.0
OTU1705,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Tricholomataceae;D_6__ ,1.0
OTU1706,D_0__Fungi;D_6__ ,1.0
OTU1707,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Phallales;D_4__Phallaceae;D_5__Phallus;D_6__Phallus impudicus,1.0
OTU1708,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU1709,D_0__Fungi;D_6__ ,1.0
OTU1710,D_0__Fungi;D_6__ ,1.0
OTU1712,D_0__Fungi;D_6__ ,1.0
OTU1714,D_0__Fungi;D_6__ ,1.0
OTU1716,D_0__Fungi;D_6__ ,1.0
OTU1717,D_0__Fungi;D_6__ ,1.0
OTU1718,D_0__Fungi;D_6__ ,1.0
OTU1719,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__ ,1.0
OTU1720,D_0__Fungi;D_6__ ,1.0
OTU1722,D_0__Fungi;D_6__ ,1.0
OTU1724,D_0__Fungi;D_6__ ,1.0
OTU1732,D_0__Fungi;D_6__ ,1.0
OTU1737,D_0__Fungi;D_6__ ,1.0
OTU1739,D_0__Fungi;D_6__ ,1.0
OTU1747,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Hypocreaceae;D_5__Trichoderma;D_6__ ,1.0
OTU1753,D_0__Fungi;D_6__ ,1.0
OTU1754,D_0__Fungi;D_6__ ,1.0
OTU1755,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_6__ ,1.0
OTU1759,D_0__Fungi;D_1__Rozellomycota;D_2__Rozellomycotina;D_3__GS11;D_6__ ,1.0
OTU1762,D_0__Fungi;D_1__Basidiomycota;D_2__Pucciniomycetes;D_3__Pucciniales;D_4__Pucciniaceae;D_5__Puccinia;D_6__Puccinia graminis,1.0
OTU1763,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Lasiosphaeriaceae;D_6__ ,1.0
OTU1772,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU1773,D_0__Fungi;D_6__ ,1.0
